Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What Type of Surface is the Graffiti on?,Where is the Graffiti located?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
10/07/2017,Completed,10/11/2017,17-06729697,Graffiti Removal,Other/Unknown Surface,Fence,2352 W MONTROSE AVE,60618,1159812.12486897,1929157.82272797,47,19,4,21,41.961427022704434,-87.68837312275959,"(41.961427022704434, -87.68837312275959)"
10/07/2017,Completed,10/11/2017,17-06732380,Graffiti Removal,Brick - Unpainted,Front,2219 S DAMEN AVE,60608,1163384.57502223,1889206.20783162,25,10,31,,41.85156771989899,-87.67567432565485,"(41.85156771989899, -87.67567432565485)"
10/07/2017,Completed,10/11/2017,17-06732483,Graffiti Removal,Metal - Unpainted,Front,1947 W 22ND PL,60608,1163738.17162573,1889087.55999629,25,10,31,,41.85116619099615,-87.67529516327602,"(41.85116619099615, -87.67529516327602)"
10/07/2017,Completed,10/11/2017,17-06732529,Graffiti Removal,Metal - Unpainted,Rear,2254 S DAMEN AVE,60608,1163391.37502223,1888969.90783162,25,10,31,,41.85053203405517,-87.67594050704953,"(41.85053203405517, -87.67594050704953)"
10/07/2017,Completed,10/12/2017,17-06727421,Graffiti Removal,Other/Unknown Surface,Side,4216 W CERMAK RD,60623,1148566.36710926,1889042.3479978,24,10,29,,41.85157753424122,-87.73031067957629,"(41.85157753424122, -87.73031067957629)"
10/07/2017,Completed,10/12/2017,17-06727511,Graffiti Removal,Other/Unknown Surface,Side,2740 W CERMAK RD,60608,1158329.97021293,1889275.65622128,12,10,30,,41.8520231117843,-87.69461603952688,"(41.8520231117843, -87.69461603952688)"
10/08/2017,Completed,10/10/2017,17-06745607,Graffiti Removal,Brick - Painted,Front,2009 N WESTERN AVE,60647,1160044.11609855,1913306.17448841,32,14,22,33,41.917883176881574,-87.68727175789478,"(41.917883176881574, -87.68727175789478)"
10/08/2017,Completed,10/10/2017,17-06746010,Graffiti Removal,Wood - Painted,Garage,9027 S HOUSTON AVE,60617,1198090.8887316,1845693.57600949,10,4,46,5,41.73109133310335,-87.5497446371007,"(41.73109133310335, -87.5497446371007)"
10/08/2017,Completed,10/10/2017,17-06746413,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,3114 W BLOOMINGDALE AVE,60647,1155205.54992006,1911780.58347305,26,14,23,,41.913843802229444,-87.70527426445956,"(41.913843802229444, -87.70527426445956)"
10/08/2017,Completed,10/10/2017,17-06746475,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,1800 N ALBANY AVE,60647,1155224.74992006,1911780.98347305,26,14,23,,41.91376055684743,-87.70531330549164,"(41.91376055684743, -87.70531330549164)"
10/08/2017,Completed,10/10/2017,17-06746477,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,3104 W BLOOMINGDALE AVE,60647,1155319.07001779,1911770.58996735,26,14,23,,41.91384580104858,-87.7048309895073,"(41.91384580104858, -87.7048309895073)"
10/08/2017,Completed,10/10/2017,17-06746479,Graffiti Removal,Metal - Painted,Dumpster,4522 N BROADWAY,60640,1168283.46718243,1930241.63220102,46,19,3,34,41.96429773541629,-87.65693220378873,"(41.96429773541629, -87.65693220378873)"
10/08/2017,Completed,10/10/2017,17-06747809,Graffiti Removal,Metal - Painted,Garage,4629 S SAWYER AVE,60632,1155482.79369186,1873758.61200768,14,8,58,39,41.80904707358609,-87.70507632813947,"(41.80904707358609, -87.70507632813947)"
10/08/2017,Completed,10/10/2017,17-06748116,Graffiti Removal,Metal - Painted,Alley,5915 S PARKSIDE AVE,60638,1139737.56003143,1864639.7000024,13,8,64,,41.78480873167552,-87.76307189566192,"(41.78480873167552, -87.76307189566192)"
10/08/2017,Completed,10/10/2017,17-06748250,Graffiti Removal,Brick - Painted,Side,6014 S CENTRAL AVE,60638,1140088.88598606,1864141.73988482,13,8,64,,41.78306252915263,-87.76207433205174,"(41.78306252915263, -87.76207433205174)"
10/08/2017,Completed,10/10/2017,17-06748414,Graffiti Removal,Brick - Painted,Front,5752 S CENTRAL PARK AVE,60629,1153302.11998439,1866144.15001239,23,8,62,,41.7881400276064,-87.71357512950992,"(41.7881400276064, -87.71357512950992)"
10/08/2017,Completed,10/10/2017,17-06748417,Graffiti Removal,Brick - Painted,Front,3608 W 59TH ST,60629,1153277.08007223,1865249.43767337,23,8,62,,41.78619206349563,-87.71376614410782,"(41.78619206349563, -87.71376614410782)"
10/08/2017,Completed,10/10/2017,17-06753606,Graffiti Removal,Brick - Painted,Alley,2140 N ROCKWELL ST,60647,1158591.71921363,1914307.57901039,1,14,22,,41.920831934214675,-87.69288061894053,"(41.920831934214675, -87.69288061894053)"
10/08/2017,Completed,10/10/2017,17-06753897,Graffiti Removal,Other/Unknown Surface,Front,3571 W 61ST ST,60629,1153419.441487,1863927.89736669,23,8,65,,41.78234453865039,-87.7131517761144,"(41.78234453865039, -87.7131517761144)"
10/08/2017,Completed,10/10/2017,17-06754101,Graffiti Removal,Brick - Unpainted,Front,5852 S PULASKI RD,60629,1150705.09597829,1865409.07007664,13,8,62,3,41.78616814016948,-87.72311573430348,"(41.78616814016948, -87.72311573430348)"
10/08/2017,Completed - Dup,10/10/2017,17-06739089,Graffiti Removal,Aluminum Siding,Garage,1503 W ARDMORE AVE,60660,1165205.57561258,1938946.74531791,48,20,77,,41.987961174803345,-87.6678352255623,"(41.987961174803345, -87.6678352255623)"
10/08/2017,Completed - Dup,10/10/2017,17-06742170,Graffiti Removal,Aluminum Siding,Garage,3052 W 38TH PL,60632,1156651.16756905,1878935.5699176,12,9,58,,41.82366886098437,-87.70162980392058,"(41.82366886098437, -87.70162980392058)"
10/08/2017,Completed - Dup,10/10/2017,17-06743089,Graffiti Removal,Aluminum Siding,Rear,1512 W VICTORIA ST,60660,1165166.87961525,1938615.52051299,48,20,77,,41.98726986831253,-87.66816803457378,"(41.98726986831253, -87.66816803457378)"
10/08/2017,Completed - Dup,10/10/2017,17-06743350,Graffiti Removal,Wood - Painted,Alley,1512 W VICTORIA ST,60660,1165166.87961525,1938615.52051299,48,20,77,,41.98726986831253,-87.66816803457378,"(41.98726986831253, -87.66816803457378)"
10/08/2017,Completed - Dup,10/10/2017,17-06748190,Graffiti Removal,Metal - Painted,Alley,5915 S PARKSIDE AVE,60638,1139737.56003143,1864639.7000024,13,8,64,,41.78480873167552,-87.76307189566192,"(41.78480873167552, -87.76307189566192)"
10/08/2017,Completed - Dup,10/10/2017,17-06748252,Graffiti Removal,Brick - Painted,Side,6014 S CENTRAL AVE,60638,1140088.88598606,1864141.73988482,13,8,64,,41.78306252915263,-87.76207433205174,"(41.78306252915263, -87.76207433205174)"
10/08/2017,Completed,10/10/2017,17-06737142,Graffiti Removal,Metal - Painted,Viaduct,300 N STATE ST,60654,1176305.95490992,1902374.25198164,42,18,8,,41.88755787281287,-87.62815306467208,"(41.88755787281287, -87.62815306467208)"
10/08/2017,Completed,10/10/2017,17-06737202,Graffiti Removal,Aluminum Siding,Garage,1503 W ARDMORE AVE,60660,1165205.57561258,1938946.74531791,48,20,77,,41.987961174803345,-87.6678352255623,"(41.987961174803345, -87.6678352255623)"
10/08/2017,Completed,10/10/2017,17-06737419,Graffiti Removal,Metal - Painted,Front,4635 N MONTICELLO AVE,60625,1151219.96279887,1930557.90532619,35,17,14,,41.965717390122016,-87.71924949193719,"(41.965717390122016, -87.71924949193719)"
10/08/2017,Completed,10/10/2017,17-06737440,Graffiti Removal,Metal - Painted,Front,4637 N MONTICELLO AVE,60625,1151219.56279887,1930571.30532619,35,17,14,,41.96577152842399,-87.71925089612365,"(41.96577152842399, -87.71925089612365)"
10/08/2017,Completed,10/10/2017,17-06737616,Graffiti Removal,Aluminum Siding,Alley,1517 W ARDMORE AVE,60660,1165124.17561258,1938944.54531791,48,20,77,,41.98795362061757,-87.66834808335135,"(41.98795362061757, -87.66834808335135)"
10/08/2017,Completed,10/10/2017,17-06738059,Graffiti Removal,Aluminum Siding,Garage,8227 S COMMERCIAL AVE,60617,1197623.20022548,1850865.25109264,7,4,46,,41.7456652630185,-87.55129560080312,"(41.7456652630185, -87.55129560080312)"
10/08/2017,Completed,10/10/2017,17-06738239,Graffiti Removal,Metal - Painted,Garage,1512 W VICTORIA ST,60660,1165166.87961525,1938615.52051299,48,20,77,,41.98726986831253,-87.66816803457378,"(41.98726986831253, -87.66816803457378)"
10/08/2017,Completed,10/10/2017,17-06738373,Graffiti Removal,Brick - Unpainted,Garage,8200 S HOUSTON AVE,60617,1197912.84739557,1851184.29450458,7,4,46,,41.746398137585494,-87.5505145755429,"(41.746398137585494, -87.5505145755429)"
10/08/2017,Completed,10/10/2017,17-06738705,Graffiti Removal,Other/Unknown Surface,Sign,1176 W CULLERTON ST,60608,1168854.13261308,1890556.93997775,25,12,31,,41.855313847406435,-87.65612041032765,"(41.855313847406435, -87.65612041032765)"
10/08/2017,Completed,10/10/2017,17-06738764,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,3054 W BLOOMINGDALE AVE,60647,1155530.34009677,1911781.62611196,26,14,23,,41.91384943937399,-87.70455306582454,"(41.91384943937399, -87.70455306582454)"
10/08/2017,Completed,10/10/2017,17-06738766,Graffiti Removal,Metal - Painted,Pole,1934 S RACINE AVE,60608,1168675.25456624,1890770.4001786,25,12,31,,41.85555357634882,-87.65650149728236,"(41.85555357634882, -87.65650149728236)"
10/08/2017,Completed,10/10/2017,17-06739062,Graffiti Removal,Aluminum Siding,Garage,1400 W ARDMORE AVE,60660,1165922.52920488,1938960.68132055,48,20,77,,41.98821144187423,-87.66518680717022,"(41.98821144187423, -87.66518680717022)"
10/08/2017,Completed,10/10/2017,17-06739083,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Express Way Job,2429 W 21ST PL,60608,1160547.78466936,1889666.80039763,28,10,31,,41.85282173881889,-87.6868472553448,"(41.85282173881889, -87.6868472553448)"
10/08/2017,Completed,10/10/2017,17-06739647,Graffiti Removal,Other/Unknown Surface,Alley,2109 W CONCORD PL,60647,1162020.26988549,1910923.81418486,2,14,24,33,41.911130491404414,-87.68041653774817,"(41.911130491404414, -87.68041653774817)"
10/08/2017,Completed,10/10/2017,17-06739685,Graffiti Removal,Metal - Painted,Bench,2103 W WINNEMAC AVE,60625,1161374.96741821,1933491.72066757,40,20,4,,41.973071898791346,-87.68207647917943,"(41.973071898791346, -87.68207647917943)"
10/08/2017,Completed,10/10/2017,17-06739733,Graffiti Removal,Other / Unknown Surface,Side,4607 W 82ND PL,60652,1147491.28206881,1849432.53729676,18,8,70,,41.74268149190243,-87.73531220141228,"(41.74268149190243, -87.73531220141228)"
10/08/2017,Completed,10/10/2017,17-06739980,Graffiti Removal,Wood - Painted,Garage,365 E 70TH PL,60637,1179875.60739159,1858349.42989429,6,3,69,,41.766478634642304,-87.61597007182489,"(41.766478634642304, -87.61597007182489)"
10/08/2017,Completed,10/10/2017,17-06740174,Graffiti Removal,Brick - Painted,Front,2615 S DAMEN AVE,60608,1163453.52120833,1886632.97607977,25,10,31,,41.844336426780664,-87.67548982357755,"(41.844336426780664, -87.67548982357755)"
10/08/2017,Completed,10/10/2017,17-06740543,Graffiti Removal,Other/Unknown Surface,Alley,1464 W VICTORIA ST,60660,1165442.87961525,1938624.22051299,48,20,77,,41.987279103704985,-87.66754899642362,"(41.987279103704985, -87.66754899642362)"
10/08/2017,Completed,10/10/2017,17-06740677,Graffiti Removal,Aluminum Siding,Garage,1508 W VICTORIA ST,60660,1165188.87961525,1938616.12051299,48,20,77,,41.987272003603,-87.66802374349311,"(41.987272003603, -87.66802374349311)"
10/08/2017,Completed,10/10/2017,17-06740847,Graffiti Removal,Brick - Unpainted,Side,2211 W NORTH AVE,60647,1161327.34370953,1910606.58469736,1,14,24,33,41.91027701064524,-87.68286119020127,"(41.91027701064524, -87.68286119020127)"
10/08/2017,Completed,10/10/2017,17-06741491,Graffiti Removal,Brick - Unpainted,Side,1536 N LARRABEE ST,60610,1172043.31238816,1910671.19659707,27,18,8,,41.91030550636134,-87.64355685726387,"(41.91030550636134, -87.64355685726387)"
10/08/2017,Completed,10/10/2017,17-06741537,Graffiti Removal,Brick - Painted,Side,2814 N HAMLIN AVE,60618,1150569.56683167,1918443.31807248,30,25,21,,41.932336658301956,-87.72224291879857,"(41.932336658301956, -87.72224291879857)"
10/08/2017,Completed,10/10/2017,17-06742130,Graffiti Removal,Aluminum Siding,Garage,1500 W VICTORIA ST,60660,1165232.87961525,1938617.32051299,48,20,77,,41.98727627363962,-87.66773516130989,"(41.98727627363962, -87.66773516130989)"
10/08/2017,Completed,10/10/2017,17-06742270,Graffiti Removal,Brick - Unpainted,Side,3058 S ALBANY AVE,60623,1156174.24999343,1884194.21872304,12,10,30,,41.83736373783385,-87.70252796149217,"(41.83736373783385, -87.70252796149217)"
10/08/2017,Completed,10/10/2017,17-06743238,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,5800 S CENTRAL PARK AVE,60629,1153308.54878033,1865913.99771851,23,8,62,,41.787860913166725,-87.71356735724865,"(41.787860913166725, -87.71356735724865)"
10/08/2017,Completed,10/10/2017,17-06743801,Graffiti Removal,Metal - Painted,Sign,2202 W DICKENS AVE,60647,1161348.14631075,1913812.38396843,32,14,22,,41.91929068728526,-87.68276543910657,"(41.91929068728526, -87.68276543910657)"
10/08/2017,Completed,10/10/2017,17-06744891,Graffiti Removal,Wood - Painted,Front,4128 W BELMONT AVE,60641,1148311.26822381,1920957.8068763,30,17,16,,41.93915778206477,-87.73080560172787,"(41.93915778206477, -87.73080560172787)"
10/08/2017,Completed,10/10/2017,17-06744898,Graffiti Removal,Brick - Painted,Front,3256 N MILWAUKEE AVE,60618,1149569.18171304,1921391.62210216,30,17,21,,41.94017781251774,-87.72585843476685,"(41.94017781251774, -87.72585843476685)"
10/08/2017,Completed,10/10/2017,17-06744905,Graffiti Removal,Other / Unknown Surface,Garage,3216 N MONTICELLO AVE,60618,1151497.95899384,1921141.06640368,30,17,21,,41.93973972118789,-87.71878828156107,"(41.93973972118789, -87.71878828156107)"
10/08/2017,Completed,10/10/2017,17-06744908,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,1250 W ERIE ST,60642,1168271.8946318,1904505.29008085,1,12,24,,41.893575701813866,-87.65936675601802,"(41.893575701813866, -87.65936675601802)"
10/08/2017,Completed,10/10/2017,17-06744957,Graffiti Removal,Brick - Unpainted,Rear,4815 N CHRISTIANA AVE,60625,1153177.45999573,1931793.35898483,33,17,14,60,41.9689040712078,-87.71201145983936,"(41.9689040712078, -87.71201145983936)"
10/08/2017,Completed,10/10/2017,17-06745112,Graffiti Removal,Metal - Painted,Pole,1143 W 20TH PL,60608,1169111.20558061,1890240.98992061,25,12,31,,41.85422662764019,-87.65482352600269,"(41.85422662764019, -87.65482352600269)"
10/08/2017,Completed,10/10/2017,17-06745197,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Viaduct,120 W 57TH ST,60621,1176458.03816811,1867198.74540938,3,2,40,,41.79105318004126,-87.62857253634444,"(41.79105318004126, -87.62857253634444)"
10/08/2017,Completed,10/11/2017,17-06739337,Graffiti Removal,Metal - Painted,Sign,2840 N WESTERN AVE,60618,1159864.63030526,1918864.93001291,33,14,21,,41.9334316300224,-87.68807730521625,"(41.9334316300224, -87.68807730521625)"
10/08/2017,Completed,10/11/2017,17-06739338,Graffiti Removal,Wood - Painted,Front,2854 N WESTERN AVE,60618,1159858.92668948,1919126.14222043,33,14,21,,41.93385559515411,-87.68808567234491,"(41.93385559515411, -87.68808567234491)"
10/08/2017,Completed,10/11/2017,17-06739851,Graffiti Removal,Brick - Unpainted,Alley,1906 S SANGAMON ST,60608,1170431.90916905,1891041.99799669,25,12,31,,41.85646306261356,-87.65005049076163,"(41.85646306261356, -87.65005049076163)"
10/08/2017,Completed,10/11/2017,17-06740169,Graffiti Removal,Vinyl Siding,Side,2000 W 23RD ST,60608,1163397.17848564,1888748.27349631,25,10,31,,41.85047152278815,-87.67586664937369,"(41.85047152278815, -87.67586664937369)"
10/08/2017,Completed,10/11/2017,17-06740328,Graffiti Removal,Brick - Unpainted,Front,2210 W CERMAK RD,60608,1161927.64947845,1889367.32157691,25,12,31,,41.85220204489951,-87.6812019133053,"(41.85220204489951, -87.6812019133053)"
10/08/2017,Completed,10/11/2017,17-06745375,Graffiti Removal,Brick - Unpainted,Front,4976 N MILWAUKEE AVE,60630,1139100.36389238,1932679.69278685,45,16,11,,41.971313365138734,-87.76400089133422,"(41.971313365138734, -87.76400089133422)"
10/08/2017,Completed,10/11/2017,17-06752826,Graffiti Removal,Brick - Unpainted,Alley,2215 W 23RD ST,60608,1162062.23180988,1888710.56680054,25,10,31,,41.85016894456546,-87.6813020838805,"(41.85016894456546, -87.6813020838805)"
10/08/2017,Completed,10/12/2017,17-06740171,Graffiti Removal,Brick - Painted,Viaduct,2901 S DAMEN AVE,60608,1163531.3501061,1884746.57000817,25,9,31,,41.839396583210565,-87.6752636662023,"(41.839396583210565, -87.6752636662023)"
10/09/2017,Completed,10/10/2017,17-06766759,Graffiti Removal,Glass,Alley,1808 W PATTERSON AVE,60613,1163438.14507618,1924338.70737108,47,19,5,38,41.948009569424606,-87.67490903698011,"(41.948009569424606, -87.67490903698011)"
10/09/2017,Completed,10/10/2017,17-06766808,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,5318 W AINSLIE ST,60630,1140104.26006894,1931794.20749404,45,16,11,,41.969009495630225,-87.76035690167676,"(41.969009495630225, -87.76035690167676)"
10/09/2017,Completed,10/10/2017,17-06766852,Graffiti Removal,Brick - Painted,Garage,11001 S AVENUE L,60617,1201872.51810186,1832623.43699048,10,4,52,,41.695385820858284,-87.53634451411865,"(41.695385820858284, -87.53634451411865)"
10/09/2017,Completed,10/10/2017,17-06767529,Graffiti Removal,Metal - Unpainted,Front,5911 W 63RD ST,60638,1138046.83473151,1862161.99431449,13,8,64,,41.777788797986815,-87.76950131664054,"(41.777788797986815, -87.76950131664054)"
10/09/2017,Completed,10/10/2017,17-06768260,Graffiti Removal,Aluminum Siding,Garage,2458 S CHRISTIANA AVE,60623,1154421.10571125,1887466.28676938,12,10,30,,41.846365440099945,-87.7088960258291,"(41.846365440099945, -87.7088960258291)"
10/09/2017,Completed,10/10/2017,17-06769289,Graffiti Removal,Metal - Painted,Garage,2935 W 63RD ST,60629,1157783.27138933,1862722.69822735,17,8,66,3,41.778950505961575,-87.69718925164915,"(41.778950505961575, -87.69718925164915)"
10/09/2017,Completed,10/10/2017,17-06769558,Graffiti Removal,Metal - Painted,Front,5111 N WESTERN AVE,60625,1159431.32190394,1933936.60009542,40,20,4,,41.974478300794964,-87.68895446664256,"(41.974478300794964, -87.68895446664256)"
10/09/2017,Completed,10/10/2017,17-06769660,Graffiti Removal,Brick - Unpainted,Rear,5600 N MILWAUKEE AVE,60646,1136229.12929781,1936860.97132221,45,16,11,,41.982870423201355,-87.77448692767354,"(41.982870423201355, -87.77448692767354)"
10/09/2017,Completed,10/10/2017,17-06769954,Graffiti Removal,Metal - Painted,Pole,3323 S DAMEN AVE,60608,1163563.16533174,1882534.38400062,12,9,59,,41.83333607995068,-87.67520883601343,"(41.83333607995068, -87.67520883601343)"
10/09/2017,Completed,10/10/2017,17-06770071,Graffiti Removal,Wood - Painted,Alley,651 W MELROSE ST,60657,1171314.12641148,1921882.29302479,44,19,6,8,41.94099422478932,-87.64636763597343,"(41.94099422478932, -87.64636763597343)"
10/09/2017,Completed,10/10/2017,17-06770420,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Viaduct,3600 W 61ST ST,60629,1153365.41337357,1863925.79750418,23,8,65,,41.78255879254262,-87.71338245916985,"(41.78255879254262, -87.71338245916985)"
10/09/2017,Completed,10/10/2017,17-06770461,Graffiti Removal,Brick - Unpainted,Alley,4748 N KIMBALL AVE,60625,1152859.63088329,1931343.91000566,33,17,14,60,41.968026934302465,-87.71349958080164,"(41.968026934302465, -87.71349958080164)"
10/09/2017,Completed,10/10/2017,17-06771590,Graffiti Removal,Wood - Painted,Side,4351 N AVERS AVE,60618,1149942.27830629,1928642.81041143,35,17,16,,41.960677135925444,-87.72400264330291,"(41.960677135925444, -87.72400264330291)"
10/09/2017,Completed,10/10/2017,17-06771801,Graffiti Removal,Brick - Unpainted,Garage,1823 S MILLARD AVE,60623,1152327.64402582,1890921.97696924,24,10,29,,41.85636875328039,-87.71620746417312,"(41.85636875328039, -87.71620746417312)"
